teamStandingsId,raceId,teamId,points,position
23590,535,21,8.0,7
23589,535,32,58.0,1
23588,535,34,34.0,2
23587,535,25,25.0,3
23586,535,1,11.0,5
23585,535,6,22.0,4
23584,535,56,7.0,9
23583,535,59,8.0,8
23582,535,54,0.0,12
23581,535,58,4.0,11
23580,535,27,10.0,6
23579,535,63,0.0,13
23578,535,3,5.0,10
23615,536,64,0.0,19
23614,536,65,0.0,14
23613,536,57,0.0,16
23612,536,60,0.0,17
23611,536,4,0.0,15
23610,536,55,0.0,18
23609,536,21,8.0,7
23608,536,32,58.0,1
23607,536,34,40.0,2
23606,536,25,28.0,4
23605,536,1,12.0,5
23604,536,6,31.0,3
23603,536,56,7.0,9
23602,536,59,8.0,8
23601,536,54,0.0,12
23600,536,58,6.0,10
23599,536,27,10.0,6
23598,536,63,0.0,13
23597,536,3,5.0,11
23634,537,64,0.0,19
23633,537,65,0.0,14
23632,537,57,0.0,16
23631,537,60,0.0,17
23630,537,4,0.0,15
23629,537,55,0.0,18
23628,537,21,8.0,9
23627,537,32,67.0,1
23626,537,34,40.0,2
23625,537,25,30.0,4
23624,537,1,12.0,7
23623,537,6,31.0,3
23622,537,56,10.0,8
23621,537,59,14.0,5
23620,537,54,0.0,12
23619,537,58,6.0,10
23618,537,27,14.0,6
23617,537,63,0.0,13
23616,537,3,5.0,11
23672,539,64,0.0,19
23653,538,64,0.0,19
23652,538,65,0.0,14
23651,538,57,0.0,16
23650,538,60,0.0,17
23649,538,4,0.0,15
23648,538,55,0.0,18
23647,538,21,8.0,9
23646,538,32,76.0,1
23645,538,34,40.0,2
23644,538,25,36.0,3
23643,538,1,12.0,8
23642,538,6,35.0,4
23641,538,56,13.0,7
23640,538,59,14.0,6
23639,538,54,0.0,13
23638,538,58,6.0,10
23637,538,27,16.0,5
23636,538,63,1.0,12
23635,538,3,5.0,11
23671,539,65,0.0,14
23670,539,57,0.0,16
23669,539,60,0.0,17
23668,539,4,0.0,15
23667,539,55,0.0,18
23666,539,21,8.0,9
23665,539,32,85.0,1
23664,539,34,44.0,2
23663,539,25,36.0,4
23662,539,1,12.0,8
23661,539,6,36.0,3
23660,539,56,15.0,6
23659,539,59,14.0,7
23658,539,54,0.0,13
23657,539,58,6.0,10
23656,539,27,16.0,5
23655,539,63,1.0,12
23654,539,3,5.0,11
23691,540,64,0.0,19
23690,540,65,0.0,14
23689,540,57,0.0,15
23688,540,60,0.0,17
23687,540,4,0.0,16
23686,540,55,0.0,18
23685,540,21,8.0,9
23684,540,32,86.0,1
23683,540,34,53.0,2
23682,540,25,36.0,4
23681,540,1,14.0,8
23680,540,6,40.0,3
23679,540,56,15.0,6
23678,540,59,14.0,7
23677,540,54,0.0,13
23676,540,58,6.0,10
23675,540,27,19.0,5
23674,540,63,1.0,12
23673,540,3,5.0,11
23710,541,64,0.0,19
23709,541,65,0.0,16
23708,541,57,0.0,15
23707,541,60,0.0,17
23706,541,4,3.0,12
23705,541,55,0.0,18
23704,541,21,8.0,10
23703,541,32,86.0,1
23702,541,34,53.0,2
23701,541,25,36.0,4
23700,541,1,15.0,8
23699,541,6,49.0,3
23698,541,56,17.0,7
23697,541,59,18.0,6
23696,541,54,0.0,14
23695,541,58,6.0,11
23694,541,27,19.0,5
23693,541,63,1.0,13
23692,541,3,11.0,9
23729,542,64,0.0,19
23728,542,65,0.0,16
23727,542,57,1.0,14
23726,542,60,0.0,17
23725,542,4,3.0,12
23724,542,55,0.0,18
23723,542,21,11.0,10
23722,542,32,86.0,1
23721,542,34,53.0,3
23720,542,25,38.0,4
23719,542,1,15.0,8
23718,542,6,58.0,2
23717,542,56,17.0,7
23716,542,59,24.0,5
23715,542,54,0.0,15
23714,542,58,6.0,11
23713,542,27,19.0,6
23712,542,63,1.0,13
23711,542,3,11.0,9
23157,543,1,0.0,12
23156,543,25,0.0,11
23155,543,27,0.0,10
23154,543,59,9.0,1
23153,543,34,6.0,2
23152,543,6,4.0,3
23151,543,56,3.0,4
23150,543,32,2.0,5
23149,543,57,1.0,6
23148,543,63,0.0,7
23147,543,37,0.0,8
23146,543,58,0.0,9
23170,544,66,0.0,13
23169,544,1,6.0,4
23168,544,27,0.0,11
23167,544,25,0.0,12
23166,544,59,9.0,2
23165,544,34,6.0,3
23164,544,6,13.0,1
23163,544,56,6.0,5
23162,544,32,4.0,6
23161,544,57,1.0,8
23160,544,63,0.0,9
23159,544,37,0.0,10
23158,544,58,1.0,7
23183,545,66,0.0,12
23182,545,1,9.0,3
23181,545,27,0.0,13
23180,545,25,4.0,6
23179,545,59,15.0,2
23178,545,34,7.0,4
23177,545,6,22.0,1
23176,545,56,6.0,5
23175,545,32,4.0,7
23174,545,57,1.0,8
23173,545,63,0.0,10
23172,545,37,0.0,11
23171,545,58,1.0,9
23197,546,66,0.0,14
23196,546,67,1.0,10
23195,546,1,9.0,4
23194,546,27,0.0,12
23193,546,25,7.0,7
23192,546,59,19.0,2
23191,546,34,7.0,6
23190,546,6,28.0,1
23189,546,56,8.0,5
23188,546,32,13.0,3
23187,546,57,1.0,8
23186,546,63,0.0,11
23185,546,37,0.0,13
23184,546,58,1.0,9
23213,547,68,0.0,16
23212,547,64,0.0,15
23211,547,66,0.0,14
23210,547,67,1.0,10
23209,547,1,12.0,4
23208,547,27,0.0,12
23207,547,25,7.0,7
23206,547,59,23.0,2
23205,547,34,8.0,5
23204,547,6,34.0,1
23203,547,56,8.0,6
23202,547,32,22.0,3
23201,547,57,1.0,8
23200,547,63,0.0,11
23199,547,37,0.0,13
23198,547,58,1.0,9
23229,548,68,0.0,16
23228,548,64,0.0,14
23227,548,66,0.0,15
23226,548,67,1.0,10
23225,548,1,15.0,4
23224,548,27,0.0,12
23223,548,25,7.0,7
23222,548,59,32.0,2
23221,548,34,8.0,5
23220,548,6,40.0,1
23219,548,56,8.0,6
23218,548,32,24.0,3
23217,548,57,1.0,9
23216,548,63,0.0,11
23215,548,37,0.0,13
23214,548,58,2.0,8
23245,549,66,0.0,16
23244,549,64,0.0,13
23243,549,68,0.0,15
23242,549,67,1.0,11
23241,549,1,15.0,4
23240,549,27,0.0,12
23239,549,25,11.0,5
23238,549,59,32.0,3
23237,549,34,9.0,6
23236,549,6,46.0,1
23235,549,56,8.0,7
23234,549,32,33.0,2
23233,549,57,1.0,10
23232,549,63,3.0,9
23231,549,37,0.0,14
23230,549,58,4.0,8
23261,550,66,0.0,16
23260,550,64,0.0,13
23259,550,68,0.0,15
23258,550,67,1.0,12
23257,550,1,21.0,4
23256,550,27,9.0,7
23255,550,25,14.0,5
23254,550,59,32.0,3
23253,550,34,11.0,6
23252,550,6,50.0,1
23251,550,56,8.0,8
23250,550,32,34.0,2
23249,550,57,1.0,11
23248,550,63,3.0,10
23247,550,37,0.0,14
23246,550,58,4.0,9
23277,551,66,0.0,16
23276,551,64,0.0,13
23275,551,68,0.0,15
23274,551,67,1.0,12
23273,551,1,25.0,4
23272,551,27,9.0,7
23271,551,25,14.0,6
23270,551,59,32.0,3
23269,551,34,17.0,5
23268,551,6,50.0,1
23267,551,56,8.0,8
23266,551,32,43.0,2
23265,551,57,1.0,11
23264,551,63,3.0,10
23263,551,37,0.0,14
23262,551,58,4.0,9
23295,552,69,0.0,18
23294,552,66,0.0,16
23293,552,4,0.0,17
23292,552,64,0.0,13
23291,552,68,0.0,15
23290,552,67,1.0,12
23289,552,1,34.0,3
23288,552,27,10.0,7
23287,552,25,14.0,6
23286,552,59,32.0,4
23285,552,34,19.0,5
23284,552,6,56.0,1
23283,552,56,8.0,8
23282,552,32,47.0,2
23281,552,57,1.0,11
23280,552,63,3.0,10
23279,552,37,0.0,14
23278,552,58,4.0,9
23313,553,69,0.0,18
23312,553,66,0.0,16
23311,553,4,0.0,17
23310,553,64,0.0,14
23309,553,68,0.0,15
23308,553,67,1.0,12
23307,553,1,34.0,4
23306,553,27,10.0,7
23305,553,25,14.0,6
23304,553,59,38.0,3
23303,553,34,23.0,5
23302,553,6,65.0,1
23301,553,56,8.0,8
23300,553,32,47.0,2
23299,553,57,2.0,11
23298,553,63,5.0,9
23297,553,37,0.0,13
23296,553,58,4.0,10
23331,554,69,0.0,18
23330,554,66,0.0,16
23329,554,4,0.0,17
23328,554,64,0.0,13
23327,554,68,0.0,15
23326,554,67,1.0,12
23325,554,1,35.0,4
23324,554,27,10.0,8
23323,554,25,16.0,6
23322,554,59,38.0,3
23321,554,34,27.0,5
23320,554,6,71.0,1
23319,554,56,8.0,9
23318,554,32,47.0,2
23317,554,57,2.0,11
23316,554,63,5.0,10
23315,554,37,0.0,14
23314,554,58,13.0,7
23349,555,69,0.0,18
23348,555,66,0.0,16
23347,555,4,0.0,17
23346,555,64,0.0,13
23345,555,68,0.0,15
23344,555,67,1.0,12
23343,555,1,35.0,4
23342,555,27,16.0,6
23341,555,25,16.0,7
23340,555,59,42.0,3
23339,555,34,27.0,5
23338,555,6,80.0,1
23337,555,56,11.0,9
23336,555,32,47.0,2
23335,555,57,4.0,11
23334,555,63,5.0,10
23333,555,37,0.0,14
23332,555,58,13.0,8
23369,556,71,0.0,19
23368,556,70,0.0,18
23367,556,69,0.0,20
23366,556,66,0.0,16
23365,556,4,0.0,17
23364,556,64,0.0,14
23363,556,68,0.0,15
23362,556,67,1.0,12
23361,556,1,38.0,4
23360,556,27,16.0,8
23359,556,25,17.0,7
23358,556,59,42.0,3
23357,556,34,27.0,5
23356,556,6,86.0,1
23355,556,56,11.0,9
23354,556,32,56.0,2
23353,556,57,6.0,10
23352,556,63,5.0,11
23351,556,37,0.0,13
23389,557,71,0.0,19
23388,557,70,0.0,18
23387,557,69,0.0,20
23386,557,66,0.0,16
23385,557,4,0.0,17
23384,557,64,0.0,13
23383,557,68,0.0,15
23382,557,67,1.0,12
23381,557,1,47.0,3
23380,557,27,16.0,8
23379,557,25,17.0,7
23378,557,59,46.0,4
23377,557,34,27.0,5
23376,557,6,89.0,1
23375,557,56,11.0,9
23374,557,32,62.0,2
23373,557,57,8.0,10
23372,557,63,5.0,11
23371,557,37,0.0,14
23370,557,58,17.0,6
23409,558,71,0.0,19
23408,558,70,0.0,18
23407,558,69,0.0,20
23406,558,66,0.0,16
23405,558,4,0.0,17
23404,558,64,0.0,14
23403,558,68,0.0,15
23402,558,67,1.0,12
23401,558,1,51.0,4
23400,558,27,16.0,8
23399,558,25,23.0,6
23398,558,59,55.0,3
23397,558,34,27.0,5
23396,558,6,89.0,1
23395,558,56,11.0,9
23394,558,32,62.0,2
23393,558,57,10.0,10
23392,558,63,6.0,11
23391,558,37,0.0,13
23390,558,58,20.0,7
23430,559,72,0.0,15
23429,559,71,0.0,20
23428,559,70,0.0,19
23427,559,69,0.0,21
23426,559,66,0.0,17
23425,559,4,0.0,18
23424,559,64,0.0,14
23423,559,68,0.0,16
23422,559,67,1.0,12
23421,559,1,60.0,3
23420,559,27,18.0,8
23419,559,25,27.0,6
23418,559,59,55.0,4
23417,559,34,27.0,5
23416,559,6,95.0,1
23415,559,56,11.0,9
23414,559,32,62.0,2
23413,559,57,10.0,10
23412,559,63,6.0,11
23411,559,37,0.0,13
23410,559,58,23.0,7
23350,556,58,17.0,6
22861,560,67,0.0,12
22860,560,32,0.0,11
22859,560,27,0.0,10
22858,560,56,0.0,9
22857,560,204,0.0,8
22856,560,3,0.0,7
22855,560,59,0.0,6
22854,560,1,1.0,5
22853,560,37,3.0,4
22852,560,58,4.0,3
22851,560,25,6.0,2
22850,560,6,9.0,1
22878,561,57,0.0,14
22877,561,63,0.0,13
22876,561,73,1.0,7
22875,561,66,0.0,17
22874,561,67,2.0,6
22873,561,32,0.0,11
22872,561,27,0.0,16
22871,561,56,0.0,12
22870,561,204,0.0,10
22869,561,3,0.0,9
22868,561,59,0.0,8
22867,561,1,7.0,3
22866,561,37,3.0,5
22865,561,58,4.0,4
22864,561,25,9.0,2
22863,561,6,18.0,1
22895,562,57,0.0,11
22894,562,63,0.0,15
22893,562,73,1.0,9
22892,562,66,0.0,17
22891,562,67,2.0,7
22890,562,32,0.0,14
22889,562,27,3.0,6
22888,562,56,1.0,8
22887,562,204,0.0,12
22886,562,3,0.0,13
22885,562,59,0.0,10
22884,562,1,9.0,3
22883,562,37,3.0,5
22882,562,58,4.0,4
22881,562,25,13.0,2
22880,562,6,27.0,1
22913,563,66,0.0,18
22912,563,70,0.0,16
22911,563,27,3.0,8
22910,563,56,1.0,11
22909,563,57,2.0,9
22908,563,67,2.0,10
22907,563,73,1.0,12
22906,563,32,4.0,5
22905,563,63,0.0,14
22904,563,6,33.0,1
22903,563,25,13.0,3
22902,563,58,4.0,4
22901,563,37,3.0,7
22900,563,1,18.0,2
22899,563,59,0.0,13
22898,563,3,0.0,15
22897,563,204,3.0,6
22932,564,182,0.0,17
22931,564,70,0.0,15
22930,564,27,7.0,4
22929,564,56,1.0,12
22928,564,57,2.0,10
22927,564,67,2.0,9
22926,564,73,1.0,13
22925,564,32,4.0,6
22924,564,63,2.0,11
22923,564,6,42.0,1
22922,564,25,16.0,3
22921,564,58,4.0,5
22920,564,37,3.0,8
22919,564,1,19.0,2
22918,564,59,0.0,14
22917,564,3,0.0,16
22916,564,204,3.0,7
22951,565,182,0.0,17
22950,565,70,0.0,15
22949,565,27,7.0,4
22948,565,56,2.0,12
22947,565,57,2.0,10
22946,565,67,2.0,9
22945,565,73,1.0,13
22944,565,32,4.0,7
22943,565,63,2.0,11
22942,565,6,51.0,1
22941,565,25,22.0,2
22940,565,58,4.0,6
22939,565,37,6.0,5
22938,565,1,21.0,3
22937,565,59,0.0,14
22936,565,3,0.0,16
22935,565,204,3.0,8
22970,566,182,0.0,17
22969,566,70,0.0,15
22968,566,27,10.0,4
22967,566,56,2.0,12
22966,566,57,2.0,10
22965,566,67,2.0,9
22964,566,73,1.0,13
22963,566,32,4.0,7
22962,566,63,2.0,11
22961,566,6,55.0,1
22960,566,25,31.0,2
22959,566,58,4.0,6
22958,566,37,6.0,5
22957,566,1,23.0,3
22956,566,59,0.0,14
22955,566,3,0.0,16
22954,566,204,3.0,8
22989,567,64,0.0,18
22988,567,57,2.0,10
22987,567,63,2.0,11
22986,567,73,1.0,13
22985,567,66,0.0,19
22984,567,67,6.0,5
22983,567,32,6.0,6
22982,567,27,10.0,4
22981,567,56,2.0,12
22980,567,204,6.0,7
22979,567,3,0.0,16
22978,567,59,0.0,14
22977,567,1,31.0,3
22976,567,37,6.0,8
22975,567,58,4.0,9
22974,567,25,37.0,2
22973,567,6,55.0,1
23008,568,64,0.0,15
23007,568,57,2.0,12
23006,568,63,4.0,10
23005,568,73,1.0,13
23004,568,66,0.0,19
23003,568,67,10.0,4
23002,568,32,6.0,7
23001,568,27,10.0,5
23000,568,56,3.0,11
22999,568,204,6.0,8
22998,568,3,0.0,17
22997,568,59,0.0,14
22996,568,1,31.0,3
22995,568,37,6.0,9
22994,568,58,7.0,6
22993,568,25,43.0,2
22992,568,6,64.0,1
23027,569,182,0.0,18
23026,569,70,0.0,16
23025,569,27,10.0,5
23024,569,56,3.0,11
23023,569,57,2.0,12
23022,569,67,10.0,4
23021,569,73,1.0,13
23020,569,32,8.0,7
23019,569,63,4.0,10
23018,569,6,64.0,1
23017,569,25,49.0,2
23016,569,58,7.0,8
23015,569,37,6.0,9
23014,569,1,40.0,3
23013,569,59,0.0,14
23012,569,3,0.0,17
23011,569,204,9.0,6
23046,570,182,0.0,18
23045,570,70,0.0,16
23044,570,27,16.0,5
23043,570,56,3.0,11
23042,570,57,2.0,12
23041,570,67,19.0,4
23040,570,73,1.0,13
23039,570,32,12.0,6
23038,570,63,4.0,10
23037,570,6,64.0,1
23036,570,25,49.0,2
23035,570,58,7.0,8
23034,570,37,7.0,9
23033,570,1,43.0,3
23032,570,59,0.0,14
23031,570,3,0.0,17
23030,570,204,9.0,7
23065,571,182,0.0,18
23064,571,70,0.0,16
23063,571,27,16.0,5
23062,571,56,3.0,11
23061,571,57,2.0,12
23060,571,67,19.0,4
23059,571,73,1.0,13
23058,571,32,16.0,6
23057,571,63,4.0,10
23056,571,6,70.0,1
23055,571,25,51.0,3
23054,571,58,10.0,7
23053,571,37,8.0,9
23052,571,1,52.0,2
23051,571,59,0.0,14
23050,571,3,0.0,17
23049,571,204,9.0,8
23084,572,182,0.0,18
23083,572,70,0.0,16
23082,572,27,20.0,4
23081,572,56,3.0,11
23080,572,57,2.0,12
23079,572,67,19.0,5
23078,572,73,1.0,13
23077,572,32,16.0,7
23076,572,63,4.0,10
23075,572,6,76.0,1
23074,572,25,53.0,2
23073,572,58,10.0,8
23072,572,37,17.0,6
23071,572,1,52.0,3
23070,572,59,0.0,14
23069,572,3,0.0,17
23068,572,204,9.0,9
23103,573,182,0.0,18
23102,573,70,0.0,16
23101,573,27,20.0,4
23100,573,56,3.0,11
23099,573,57,2.0,12
23098,573,67,19.0,6
23097,573,73,1.0,13
23096,573,32,20.0,5
23095,573,63,4.0,10
23094,573,6,77.0,1
23093,573,25,59.0,3
23092,573,58,10.0,8
23091,573,37,17.0,7
23090,573,1,61.0,2
23089,573,59,0.0,14
23088,573,3,0.0,17
23087,573,204,9.0,9
23122,574,182,0.0,18
23121,574,70,0.0,16
23120,574,27,20.0,5
23119,574,56,3.0,11
23118,574,57,2.0,12
23117,574,67,20.0,4
23116,574,73,1.0,13
23115,574,32,20.0,6
23114,574,63,4.0,10
23113,574,6,81.0,1
23112,574,25,65.0,3
23111,574,58,10.0,8
23110,574,37,19.0,7
23109,574,1,70.0,2
23108,574,59,0.0,14
23107,574,3,0.0,17
23106,574,204,9.0,9
23143,575,72,0.0,18
23142,575,64,0.0,14
23141,575,182,0.0,19
23140,575,70,0.0,16
23139,575,27,20.0,6
23138,575,56,3.0,11
23137,575,57,2.0,12
23136,575,67,20.0,5
23135,575,73,1.0,13
23134,575,32,29.0,4
23133,575,63,7.0,10
23132,575,6,83.0,1
23131,575,25,71.0,3
23130,575,58,10.0,8
23129,575,37,19.0,7
23128,575,1,74.0,2
23127,575,59,0.0,15
23126,575,3,0.0,17
23125,575,204,9.0,9
22465,576,56,0.0,14
22464,576,66,0.0,13
22463,576,73,0.0,12
22462,576,3,0.0,11
22461,576,1,9.0,1
22460,576,64,6.0,2
22459,576,34,4.0,3
22458,576,6,3.0,4
22457,576,25,2.0,5
22456,576,67,0.0,6
22455,576,32,0.0,7
22454,576,37,0.0,8
22453,576,26,0.0,9
22452,576,202,0.0,10
22480,577,66,0.0,15
22479,577,73,0.0,6
22478,577,63,0.0,11
22477,577,3,0.0,12
22476,577,56,0.0,14
22475,577,1,15.0,1
22474,577,64,7.0,3
22473,577,34,13.0,2
22472,577,6,6.0,4
22471,577,25,2.0,5
22470,577,67,0.0,7
22469,577,32,0.0,8
22468,577,37,0.0,9
22467,577,26,0.0,10
22466,577,202,0.0,13
22496,578,75,0.0,8
22495,578,66,0.0,16
22494,578,73,0.0,7
22493,578,63,0.0,13
22492,578,3,0.0,14
22491,578,56,0.0,15
22490,578,1,16.0,2
22489,578,64,7.0,5
22488,578,34,19.0,1
22487,578,6,8.0,4
22486,578,25,11.0,3
22485,578,67,0.0,6
22484,578,32,0.0,9
22483,578,37,0.0,11
22482,578,26,0.0,12
22481,578,202,0.0,10
22513,579,57,0.0,17
22512,579,75,0.0,12
22511,579,66,0.0,16
22510,579,73,0.0,11
22509,579,63,0.0,13
22508,579,3,0.0,10
22507,579,56,0.0,15
22506,579,1,20.5,2
22505,579,64,7.0,5
22504,579,34,21.0,1
22503,579,6,8.0,4
22502,579,25,11.0,3
22501,579,67,0.0,9
22500,579,32,3.0,6
22499,579,37,1.0,8
22498,579,26,0.0,14
22497,579,202,1.5,7
22530,580,57,0.0,17
22529,580,75,0.0,12
22528,580,66,0.0,16
22527,580,73,0.0,11
22526,580,63,0.0,13
22525,580,3,0.0,10
22524,580,56,0.0,15
22523,580,1,26.5,1
22522,580,64,7.0,5
22521,580,34,25.0,2
22520,580,6,17.0,3
22519,580,25,13.0,4
22518,580,67,0.0,9
22517,580,32,6.0,6
22516,580,37,1.0,8
22515,580,26,0.0,14
22514,580,202,1.5,7
22547,581,57,0.0,17
22546,581,75,0.0,12
22545,581,66,0.0,14
22544,581,73,0.0,11
22543,581,63,0.0,13
22542,581,3,0.0,10
22541,581,56,0.0,16
22540,581,1,26.5,2
22539,581,64,7.0,5
22538,581,34,29.0,1
22537,581,6,26.0,3
22536,581,25,19.0,4
22535,581,67,0.0,9
22534,581,32,6.0,6
22533,581,37,1.0,8
22532,581,26,0.0,15
22531,581,202,2.5,7
22715,582,57,0.0,17
22714,582,75,1.0,11
22713,582,66,0.0,14
22712,582,73,3.0,7
22711,582,63,0.0,13
22710,582,3,0.0,12
22709,582,56,0.0,16
22708,582,1,26.5,3
22706,582,34,33.0,2
22704,582,25,19.0,4
22701,582,37,1.0,10
22700,582,26,0.0,15
22733,583,74,0.0,18
22732,583,57,0.0,16
22731,583,75,1.0,11
22730,583,66,0.0,14
22729,583,73,3.0,8
22728,583,63,0.0,13
22727,583,3,0.0,12
22726,583,56,0.0,17
22725,583,1,26.5,3
22723,583,34,36.0,2
22721,583,25,19.0,4
22719,583,32,6.0,6
22718,583,37,1.0,10
22717,583,26,0.0,15
22751,584,74,0.0,18
22750,584,57,0.0,16
22749,584,75,1.0,11
22748,584,66,0.0,14
22747,584,73,5.0,7
22746,584,63,0.0,13
22745,584,3,0.0,12
22743,584,1,30.5,3
22742,584,64,22.0,4
22739,584,25,20.0,5
22737,584,32,6.0,6
22736,584,37,1.0,10
22735,584,26,0.0,15
22770,585,74,0.0,19
22769,585,76,0.0,18
22768,585,57,0.0,16
22767,585,75,1.0,11
22766,585,66,0.0,14
22765,585,73,5.0,7
22764,585,63,0.0,13
22763,585,3,0.0,12
22761,585,1,39.5,3
22760,585,64,25.0,4
22757,585,25,24.0,5
22756,585,67,2.0,10
22755,585,32,6.0,6
22754,585,37,3.0,9
22753,585,26,0.0,15
22789,586,74,0.0,19
22788,586,76,0.0,18
22787,586,57,1.0,13
22786,586,75,3.0,11
22785,586,66,0.0,15
22784,586,73,5.0,9
22783,586,63,0.0,14
22782,586,3,6.0,8
22780,586,1,39.5,3
22779,586,64,25.0,4
22776,586,25,24.0,5
22775,586,67,2.0,12
22774,586,32,6.0,7
22773,586,37,3.0,10
22772,586,26,0.0,16
22809,587,74,0.0,20
22808,587,203,0.0,19
22807,587,76,0.0,18
22806,587,57,1.0,13
22805,587,75,3.0,11
22804,587,66,0.0,15
22803,587,73,5.0,10
22802,587,63,0.0,14
22801,587,3,6.0,9
22800,587,56,0.0,17
22799,587,1,41.0,3
22798,587,64,28.0,4
22797,587,34,51.0,2
22796,587,6,54.5,1
22795,587,25,24.0,5
22794,587,67,2.0,12
22829,588,74,0.0,20
22828,588,203,0.0,19
22827,588,76,0.0,18
22826,588,57,1.0,13
22825,588,75,3.0,11
22824,588,66,0.0,15
22823,588,73,5.0,10
22822,588,63,0.0,14
22821,588,3,6.0,9
22820,588,56,0.0,17
22819,588,1,47.0,3
22818,588,64,30.0,4
22817,588,34,54.0,2
22816,588,6,63.5,1
22815,588,25,24.0,5
22814,588,67,2.0,12
22849,589,74,0.0,20
22848,589,203,0.0,19
22847,589,76,0.0,18
22846,589,57,1.0,13
22845,589,75,3.0,11
22844,589,66,0.0,15
22843,589,73,5.0,10
22842,589,63,0.0,14
22841,589,3,6.0,9
22840,589,56,0.0,16
22839,589,1,53.0,3
22838,589,64,33.0,4
22837,589,34,54.0,2
22836,589,6,72.5,1
22835,589,25,25.0,5
22834,589,67,2.0,12
22222,590,58,0.0,11
22221,590,80,0.0,10
22220,590,63,0.0,9
22219,590,32,0.0,8
22218,590,1,9.0,1
22217,590,6,6.0,2
22216,590,66,2.0,3
22215,590,25,1.0,4
22214,590,34,0.0,5
22213,590,37,0.0,6
22212,590,26,0.0,7
22233,591,58,0.0,10
22232,591,80,0.0,11
22231,591,32,4.0,3
22230,591,63,3.0,4
22229,591,1,18.0,1
22228,591,6,12.0,2
22227,591,66,2.0,5
22226,591,25,1.0,6
22225,591,34,0.0,7
22224,591,37,0.0,8
22223,591,26,0.0,9
22245,592,64,0.0,12
22244,592,58,0.0,11
22243,592,80,1.0,9
22242,592,32,4.0,5
22241,592,63,3.0,7
22240,592,1,22.0,1
22239,592,6,12.0,2
22238,592,66,8.0,4
22237,592,25,4.0,6
22236,592,34,9.0,3
22235,592,37,2.0,8
22234,592,26,0.0,10
22259,593,78,0.0,14
22258,593,58,0.0,10
22257,593,64,0.0,11
22256,593,77,0.0,13
22255,593,80,1.0,9
22254,593,32,4.0,7
22253,593,63,3.0,8
22252,593,1,26.0,1
22251,593,6,21.0,2
22250,593,66,8.0,4
22249,593,25,6.0,5
22248,593,34,9.0,3
22247,593,37,5.0,6
22246,593,26,0.0,12
22275,594,79,0.0,15
22274,594,78,0.0,16
22273,594,57,0.0,14
22272,594,58,0.0,10
22271,594,64,0.0,13
22270,594,77,0.0,12
22269,594,80,1.0,9
22268,594,32,4.0,7
22267,594,63,3.0,8
22266,594,1,35.0,1
22265,594,6,27.0,2
22264,594,66,10.0,3
22263,594,25,10.0,4
22262,594,34,9.0,5
22261,594,37,5.0,6
22260,594,26,0.0,11
22291,595,79,0.0,15
22290,595,78,0.0,16
22289,595,57,0.0,14
22288,595,58,4.0,8
22287,595,64,0.0,13
22286,595,77,0.0,12
22285,595,80,1.0,10
22284,595,32,13.0,4
22283,595,63,3.0,9
22282,595,1,37.0,1
22281,595,6,30.0,2
22280,595,66,10.0,6
22279,595,25,16.0,3
22278,595,34,10.0,5
22277,595,37,5.0,7
22276,595,26,0.0,11
22307,596,79,0.0,15
22306,596,78,0.0,16
22305,596,57,0.0,14
22304,596,58,6.0,7
22303,596,64,4.0,9
22302,596,77,0.0,13
22301,596,80,1.0,12
22300,596,32,13.0,4
22299,596,63,3.0,10
22298,596,1,40.0,1
22297,596,6,30.0,2
22296,596,66,10.0,6
22295,596,25,25.0,3
22294,596,34,10.0,5
22293,596,37,5.0,8
22292,596,26,1.0,11
22323,597,79,0.0,15
22322,597,78,0.0,16
22321,597,57,0.0,14
22320,597,58,6.0,7
22319,597,64,4.0,9
22318,597,77,0.0,13
22317,597,80,1.0,12
22316,597,32,13.0,4
22315,597,63,3.0,10
22314,597,1,42.0,1
22313,597,6,39.0,2
22312,597,66,10.0,6
22311,597,25,27.0,3
22310,597,34,10.0,5
22309,597,37,5.0,8
22308,597,26,1.0,11
22339,598,79,0.0,15
22338,598,78,0.0,16
22337,598,57,0.0,14
22336,598,58,6.0,7
22335,598,64,4.0,9
22334,598,77,0.0,13
22333,598,80,1.0,12
22332,598,32,22.0,4
22331,598,63,3.0,10
22330,598,1,43.0,2
22329,598,6,45.0,1
22328,598,66,10.0,6
22327,598,25,30.0,3
22326,598,34,10.0,5
22325,598,37,5.0,8
22324,598,26,1.0,11
22357,599,74,0.0,18
22356,599,76,0.0,17
22355,599,79,0.0,15
22354,599,78,0.0,16
22353,599,57,0.0,14
22352,599,58,6.0,7
22351,599,64,4.0,9
22350,599,77,0.0,13
22349,599,80,1.0,12
22348,599,32,26.0,4
22347,599,63,3.0,10
22346,599,1,49.0,1
22345,599,6,48.0,2
22344,599,66,10.0,6
22343,599,25,39.0,3
22342,599,34,11.0,5
22341,599,37,5.0,8
22340,599,26,1.0,11
22375,600,74,0.0,18
22374,600,76,0.0,17
22373,600,78,0.0,16
22372,600,79,0.0,14
22371,600,57,0.0,15
22370,600,58,7.0,7
22369,600,64,4.0,9
22368,600,77,0.0,13
22367,600,80,1.0,12
22366,600,32,29.0,4
22365,600,63,3.0,10
22364,600,1,49.0,2
22363,600,6,57.0,1
22362,600,66,10.0,6
22361,600,25,45.0,3
22360,600,34,15.0,5
22359,600,37,5.0,8
22358,600,26,1.0,11
